frame,timestamp,track_id,x,y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,speed_pixels_per_second,direction_angle,distance_traveled
9,0.3,1,45,270,9.035301689383488,175.26290645592155,81.42278046275321,364.94001956595844,72.38747877336972,189.67711311003688,67.0820393249937,206.565051177078,2.23606797749979
9,0.3,2,378,220,235.31305277577286,143.0307592313157,522.3400342833802,297.30850926764117,287.02698150760733,154.27775003632547,182.48287590894657,170.53767779197437,6.082762530298219
9,0.3,3,675,162,442.0710462195641,105.04550651753587,909.1901400854788,219.11863905409263,467.1190938659147,114.07313253655676,30.0,,1.0
9,0.3,4,460,100,301.7213274687333,60.65777656986003,618.6563704553005,141.30560849193927,316.93504298656717,80.64783192207923,189.73665961010278,341.565051177078,6.324555320336759
9,0.3,5,841,40,560.2031052219384,22.967310596457896,1123.2868464823978,57.64694002837123,563.0837412604594,34.67962943191334,0.0,,0.0
9,0.3,6,72,114,44.78968414854212,67.47453675586422,101.11452469383585,161.2822553426053,56.324840545293725,93.80771858674109,42.42640687119285,,1.4142135623730951
10,0.3333333333333333,1,40,269,4.778111984439391,174.53662064211466,76.97979517295693,363.72693017458,72.20168318851753,189.19030953246533,152.97058540778355,191.3099324740202,5.0990195135927845
10,0.3333333333333333,2,372,220,229.83215221428262,143.05905185627657,515.3689096466478,297.34459386278706,285.5367574323652,154.2855420065105,180.0,180.0,6.0
10,0.3333333333333333,3,674,161,441.7224861943746,105.04776576546371,906.9696822348053,218.66393748386477,465.2471960404307,113.61617171840106,42.42640687119285,,1.4142135623730951
10,0.3333333333333333,4,464,101,304.75141682233476,60.91107262633024,624.3189818835174,142.22877990872087,319.5675650611826,81.31770728239063,123.69316876852982,14.036243467926454,4.123105625617661
10,0.3333333333333333,5,841,40,561.138604512307,23.022331627198756,1122.3463681591984,57.58642191011852,561.2077636468914,34.564090282919764,0.0,,0.0
10,0.3333333333333333,6,75,114,46.616753392406736,66.7528356339321,104.17950638151012,162.36161777019197,57.56275298910339,95.60878213625988,90.0,0.0,3.0
11,0.36666666666666664,1,36,268,0.5209222430508831,173.81033482830776,72.53680991960505,362.51384078320154,72.01588767655417,188.70350595489379,123.69316876852982,194.03624346792648,4.123105625617661
11,0.36666666666666664,2,368,220,226.09304026237865,143.3388865989392,510.4013539127516,297.84793558311094,284.30831365037295,154.50904898417173,120.0,180.0,4.0
11,0.36666666666666664,3,670,161,437.7151906498241,104.87960983050954,903.6528728048506,218.76568731031853,465.93768215502655,113.88607747980899,120.0,180.0,4.0
11,0.36666666666666664,4,469,103,309.05425918859504,62.222614545906936,630.3788791855575,143.93444713004786,321.32461999696244,81.71183258414092,161.55494421403512,21.801409486351815,5.385164807134504
11,0.36666666666666664,5,841,40,562.0741038034291,23.077352657939617,1121.405889835246,57.5259037918658,559.3317860318168,34.44855113392619,0.0,,0.0
11,0.36666666666666664,6,77,115,48.003490644769066,67.13461957709524,106.31387569611115,163.98517890598237,58.31038505134209,96.85055932888713,67.0820393249937,26.565051177077976,2.23606797749979
12,0.4,1,39,266,4.58165459559244,173.3479752163439,74.01287364612577,359.75540954806104,69.43121905053333,186.40743433171713,108.16653826391968,326.30993247402023,3.605551275463989
12,0.4,2,364,220,223.2716934698874,143.28740283017794,506.03388797779076,297.8871906623631,282.76219450790336,154.59978783218514,120.0,180.0,4.0
12,0.4,3,663,161,432.27473621975497,104.37665156007063,895.3610774483957,217.68335714317357,463.0863412286407,113.30670558310294,210.0,180.0,7.0
12,0.4,4,474,103,312.2537415007071,62.60672893626794,636.0785446750717,144.95434918476144,323.8248031743646,82.3476202484935,150.0,0.0,5.0
12,0.4,5,841,40,563.0096030953048,23.132373688680477,1120.4654115105402,57.465385673613085,557.4558084152354,34.33301198493261,0.0,,0.0
12,0.4,6,78,116,49.39022788678524,67.51640352025836,108.44824502105837,165.60874004177276,59.05801713427313,98.0923365215144,42.42640687119285,,1.4142135623730951
13,0.43333333333333335,1,38,265,4.356543737261518,172.82617410355118,71.78333297352182,358.234616688958,67.4267892362603,185.40844258540682,42.42640687119285,,1.4142135623730951
13,0.43333333333333335,2,361,220,221.40971941272457,143.09321452724922,502.30615364454763,297.6172755190603,280.89643423182304,154.52406099181107,90.0,180.0,3.0
13,0.43333333333333335,3,655,160,424.9506410090355,104.33364229377288,886.7204568457787,217.54515863814515,461.7698158367432,113.21151634437227,241.86773244895647,187.1250163489018,8.06225774829855
13,0.43333333333333335,4,478,104,315.4532237826233,62.99084332662895,641.7782101947819,145.974251239475,326.3249864121586,82.98340791284605,123.69316876852982,14.036243467926454,4.123105625617661
13,0.43333333333333335,5,841,40,563.9451023879337,23.187394719421338,1119.524933185081,57.40486755536037,555.5798307971472,34.217472835939034,0.0,,0.0
13,0.43333333333333335,6,80,117,50.77696511845524,67.8981874634215,110.58261435635171,167.23230117756316,59.805649237896475,99.33411371414167,67.0820393249937,26.565051177077976,2.23606797749979
13,0.43333333333333335,8,862,42,528.1785433808408,19.508916161498696,1196.6861215194244,66.48589082685666,668.5075781385837,46.976974665357965,0.0,,0.0
14,0.4666666666666667,1,36,264,3.593999350069325,171.52422053102305,69.24103749173615,356.4812135009357,65.64703814166683,184.95699296991268,67.0820393249937,206.565051177078,2.23606797749979
14,0.4666666666666667,2,359,220,220.0723319989577,142.83127386887844,498.89547381172645,297.2152663767795,278.82314181276877,154.38399250790104,60.0,,2.0
14,0.4666666666666667,3,648,159,419.32706664033714,103.55528686580269,878.1164651495415,216.2855393593518,458.7893985092043,112.7302524935491,212.13203435596427,188.13010235415598,7.0710678118654755
14,0.4666666666666667,4,483,105,318.6527060343435,63.374957716989954,647.477875744688,146.99415329418855,328.82516971034454,83.6191955771986,152.97058540778355,11.30993247402023,5.0990195135927845
14,0.4666666666666667,5,841,40,564.8806016813161,23.2424157501622,1118.5844548588684,57.34434943710765,553.7038531775523,34.10193368694546,0.0,,0.0
14,0.4666666666666667,6,82,118,52.16370233977908,68.27997140658464,112.71698370199125,168.85586231335355,60.553281362212175,100.57589090676892,67.0820393249937,26.565051177077976,2.23606797749979
14,0.4666666666666667,8,867,47,513.0025322377095,22.178951704395207,1221.7751140541272,72.32942080955426,708.7725818164178,50.15046910515906,212.13203435596427,45.0,7.0710678118654755
15,0.5,1,35,261,4.030663079246178,170.07041460697815,67.6690126889927,353.57226348249014,63.63834960974651,183.501848875512,94.86832980505139,251.56505117707798,3.1622776601683795
15,0.5,2,357,220,218.9874827434721,142.96552155659361,495.5714447438519,297.1731945293026,276.58396200037976,154.20767297270896,60.0,,2.0
15,0.5,3,642,159,414.79078954595417,103.08108405289391,869.92482167455,215.1510843512695,455.13403212859583,112.07000029837559,180.0,180.0,6.0
15,0.5,4,487,105,321.85218825586776,63.75907210735096,653.1775413247901,148.01405534890213,331.32535306892237,84.25498324155117,120.0,0.0,4.0
15,0.5,5,841,40,565.816100975452,23.29743678090306,1117.6439765319024,57.283831318854936,551.8278755564504,33.98639453795188,0.0,,0.0
15,0.5,6,84,119,53.55043955075675,68.66175534974778,114.85135305797695,170.47942344914395,61.3009135072202,101.81766809939617,67.0820393249937,26.565051177077976,2.23606797749979
15,0.5,8,872,52,500.49860458345387,26.429522430129,1243.6788629263604,79.52917697749164,743.1802583429064,53.09965454736265,212.13203435596427,45.0,7.0710678118654755
16,0.5333333333333333,1,35,260,4.789135124382231,169.18511307514717,66.6524449174882,351.2042651494576,61.86330979310597,182.01915207431045,30.0,,1.0
16,0.5333333333333333,2,355,219,218.49447834271146,142.82652512701412,493.4240537520634,297.12261503485354,274.92957540935197,154.29608990783942,67.0820393249937,206.565051177078,2.23606797749979
16,0.5333333333333333,3,638,158,411.66136014224094,102.8687070891406,865.6004094437717,214.64446709485856,453.93904930153076,111.77576000571796,123.69316876852982,194.03624346792648,4.123105625617661
16,0.5333333333333333,4,491,106,325.05167044719616,64.14318649771197,658.877206935088,149.03395740361572,333.82553648789184,84.89077090590375,123.69316876852982,14.036243467926454,4.123105625617661
16,0.5333333333333333,5,841,40,566.751600270341,23.35245781164392,1116.7034982041828,57.22331320060222,549.9518979338418,33.870855388958304,0.0,,0.0
16,0.5333333333333333,6,85,120,54.93717675138825,69.0435392929109,116.98572242430882,172.10298458493432,62.04854567292057,103.05944529202341,42.42640687119285,,1.4142135623730951
16,0.5333333333333333,8,874,55,492.59987281062877,27.876331542800063,1256.1016674637356,83.08207447496933,763.5017946531068,55.20574293216927,108.16653826391968,56.30993247402023,3.605551275463989
17,0.5666666666666667,1,38,257,8.623879889714534,167.66924921215207,69.21519982804907,348.3064563734172,60.591319938334536,180.6372071612651,127.27922061357854,315.0,4.242640687119285
17,0.5666666666666667,2,354,219,217.87243075321902,142.58305094366773,491.3233902233422,297.02323220058986,273.45095947012317,154.44018125692213,30.0,,1.0
17,0.5666666666666667,3,634,158,408.53193066911814,102.65633012538727,861.2759972824031,214.13784983844755,452.74406661328493,111.48151971306028,120.0,180.0,4.0
17,0.5666666666666667,4,496,107,328.25115260832854,64.52730088807297,664.576872575582,150.05385945832927,336.32571996725346,85.5265585702563,152.97058540778355,11.30993247402023,5.0990195135927845
17,0.5666666666666667,5,841,40,567.6870995659835,23.40747884238478,1115.7630198757097,57.162795082349504,548.0759203097261,33.75531623996473,0.0,,0.0
17,0.5666666666666667,6,87,121,56.323913941673595,69.42532323607404,119.12009180098684,173.7265457207247,62.79617785931325,104.30122248465065,67.0820393249937,26.565051177077976,2.23606797749979
17,0.5666666666666667,8,879,62,481.2595809757553,33.42238918634432,1277.5033609361867,91.90960922366092,796.2437799604314,58.487220037316604,258.0697580112788,54.462322208025626,8.602325267042627
18,0.6,1,37,253,8.266297288150927,164.1806571405558,67.05328761458846,343.12361068892073,58.78699032643753,178.94295354836493,123.69316876852982,255.96375653207352,4.123105625617661
18,0.6,2,352,219,216.79830506105213,142.27999867350832,488.2525140991344,296.5236284906399,271.45420903808224,154.2436298171316,60.0,,2.0
18,0.6,3,631,158,405.4025011265859,102.44395316163394,856.9515851904437,213.6312325820366,451.5490840638578,111.18727942040266,90.0,180.0,3.0
18,0.6,4,500,107,331.45063473926507,64.91141527843398,670.2765382462719,151.07376151304283,338.82590350700684,86.16234623460885,120.0,0.0,4.0
18,0.6,5,841,40,568.6225988623796,23.46249987312564,1114.8225415464835,57.10227696409679,546.1999426841039,33.63977709097115,0.0,,0.0
18,0.6,6,89,122,57.71065112161277,69.80710717923718,121.25446118801105,175.35010685651508,63.54381006639828,105.5429996772779,67.0820393249937,26.565051177077976,2.23606797749979
18,0.6,8,885,69,488.3039346541829,39.84130957233511,1283.241300089538,99.16761937247225,794.9373654353551,59.32630980013713,276.5863337187866,49.39870535499551,9.219544457292887
19,0.6333333333333333,1,40,250,11.818850832657773,161.2333450890273,70.16108535925252,338.8290411297737,58.34223452659475,177.59569604074642,127.27922061357854,315.0,4.242640687119285
19,0.6333333333333333,2,350,219,216.12700762894124,142.59157738087134,485.2462652618399,296.4228128618085,269.11925763289867,153.83123548093715,60.0,,2.0
19,0.6333333333333333,3,627,157,402.27307151464424,102.23157619788063,852.627173167894,213.12461532562563,450.3541016532497,110.893039127745,123.69316876852982,194.03624346792648,4.123105625617661
19,0.6333333333333333,4,502,118,328.83395482442467,74.61927568008326,675.6045191555852,162.9980653652671,346.77056433116053,88.37878968518385,335.4101966249685,79.69515353123398,11.180339887498949
19,0.6333333333333333,5,841,40,569.558098159529,23.5175209038665,1113.8820632165039,57.04175884584407,544.3239650569749,33.524237941977574,0.0,,0.0
19,0.6333333333333333,6,91,123,59.097388291205775,70.18889112240032,123.3888305853814,176.97366799230548,64.29144229417562,106.78477686990516,67.0820393249937,26.565051177077976,2.23606797749979
19,0.6333333333333333,8,889,73,477.5300074445512,42.80171131896938,1301.4018264644642,104.28741527082892,823.871819019913,61.485703951859534,169.7056274847714,45.0,5.656854249492381
20,0.6666666666666666,1,46,245,16.71210392743793,157.5073538754567,75.72011371645115,333.63376769104707,59.00800978901322,176.12641381559038,234.30749027719963,320.1944289077348,7.810249675906654
20,0.6666666666666666,2,348,219,215.14271987477738,142.4861932763598,482.1139895029895,295.96063736372,266.9712696282121,153.4744440873602,60.0,,2.0
20,0.6666666666666666,3,623,157,399.14364183329303,102.01919923412731,848.3027612147537,212.61799806921465,449.15911938146064,110.59879883508734,120.0,180.0,4.0
20,0.6666666666666666,4,506,120,331.54900670354954,75.73666923439959,681.3019631328343,164.87555948907294,349.7529564292848,89.13889025467336,134.1640786499874,26.565051177077976,4.47213595499958
20,0.6666666666666666,5,841,40,570.4935974574319,23.57254193460736,1112.9415848857707,56.981240727591356,542.4479874283388,33.408698792984,0.0,,0.0
20,0.6666666666666666,6,93,124,60.484125450452616,70.57067506556345,125.52319999309793,178.59722912809588,65.03907454264532,108.02655406253243,67.0820393249937,26.565051177077976,2.23606797749979
20,0.6666666666666666,8,893,77,466.7560854092509,45.76211306560366,1319.562347665059,109.40721116918557,852.8062622558081,63.645098103581915,169.7056274847714,45.0,5.656854249492381
20,0.6666666666666666,9,711,369,458.9636782352944,235.18447023757813,964.9388876747059,504.7636111929028,505.9752094394115,269.57914095532465,0.0,,0.0
21,0.7,1,59,239,29.778458518170172,154.04956393545115,89.20673215881786,324.9236088519773,59.42827364064769,170.87404491652615,429.5346318982906,335.22485943116806,14.317821063276353
21,0.7,2,347,218,215.06052026909066,142.11669230764437,480.37629624558093,295.4197990742333,265.3157759764903,153.30310676658894,42.42640687119285,,1.4142135623730951
21,0.7,3,619,156,396.01421208253237,101.80682227037398,843.9783493310229,212.1113808128037,447.9641372484905,110.30455854242972,123.69316876852982,194.03624346792648,4.123105625617661
21,0.7,4,510,121,334.2640586115648,76.85406278871588,686.9994070811929,166.75305361287872,352.7353484696281,89.89899082416284,123.69316876852982,14.036243467926454,4.123105625617661
21,0.7,5,841,40,571.429096756088,23.627562965348222,1112.0011065542844,56.92072260933864,540.5720097981964,33.29315964399042,0.0,,0.0
21,0.7,6,94,125,61.87086259935329,70.95245900872658,127.65756941116062,180.22079026388627,65.78670681180733,109.2683312551597,42.42640687119285,,1.4142135623730951
21,0.7,8,896,81,455.982168548282,48.72251481223793,1337.7228636913223,114.52700706754223,881.7406951430403,65.8044922553043,150.0,53.13010235415595,5.0
21,0.7,9,713,373,456.2955889096721,236.94066720144812,969.7551029133198,510.7374959586276,513.4595140036477,273.79682875717947,134.1640786499874,63.434948822922024,4.47213595499958
21,0.7,10,62,135,33.717376037878424,85.76313130889034,91.73267522566931,184.77138661356457,58.01529918779089,99.00825530467424,0.0,,0.0
22,0.7333333333333333,1,72,234,41.51095740421454,150.45055093152922,102.55154181777505,317.9655837040279,61.04058441356051,167.51503277249867,417.85164831552356,338.9624889745782,13.92838827718412
22,0.7333333333333333,2,347,218,215.1354225819012,141.57783346658,479.0921864462027,294.81763897079236,263.9567638643015,153.23980550421237,0.0,,0.0
22,0.7333333333333333,3,616,156,392.88478226236225,101.59444530662066,839.6539375167015,211.6047635563927,446.76915525433924,110.01031824977204,90.0,180.0,3.0
22,0.7333333333333333,4,514,123,336.97911054847043,77.9714563430322,692.6968510006614,168.63054773668455,355.7177404521909,90.65909139365235,134.1640786499874,26.565051177077976,4.47213595499958
22,0.7333333333333333,5,841,40,572.3645960554976,23.682583996089082,1111.0606282220442,56.86020449108592,538.6960321665466,33.177620494996845,0.0,,0.0
22,0.7333333333333333,6,96,126,63.257599737907796,71.33424295188972,129.79193883956947,181.84435139967667,66.53433910166167,110.51010844778695,67.0820393249937,26.565051177077976,2.23606797749979
22,0.7333333333333333,8,900,85,445.2082568616446,51.68291655887221,1355.8833745432544,119.64680296589889,910.6751176816098,67.96388640702668,169.7056274847714,45.0,5.656854249492381
22,0.7333333333333333,9,714,376,456.98569331251286,239.04916247246732,972.682418349779,514.2815876844916,515.6967250372661,275.2324252120243,94.86832980505139,71.56505117707798,3.1622776601683795
22,0.7333333333333333,10,61,135,32.41756194276319,85.85792503672464,90.79333342568043,185.5877841521227,58.37577148291724,99.72985911539807,30.0,,1.0
22,0.7333333333333333,11,887,81,581.5685751701694,50.55122048776154,1194.0099010740491,111.57623171000355,612.4413259038797,61.025011222242014,0.0,,0.0
23,0.7666666666666667,1,83,229,52.1692958629389,147.67058194150337,115.45576258051369,311.6438576614696,63.28646671757479,163.97327571996624,362.49137920783716,335.55604521958344,12.083045973594572
23,0.7666666666666667,2,346,217,214.51434111573147,140.94931442310764,477.7595160465885,294.5122672596639,263.24517493085705,153.56295283655624,42.42640687119285,,1.4142135623730951
23,0.7666666666666667,3,612,156,389.7553523727826,101.38206834286734,835.3295257717896,211.09814629998175,445.57417339900695,109.71607795711441,120.0,180.0,4.0
23,0.7666666666666667,4,519,124,339.6941625142664,79.0888498973485,698.3942948912392,170.50804186049038,358.70013237697276,91.41919196314188,152.97058540778355,11.30993247402023,5.0990195135927845
23,0.7666666666666667,5,841,40,573.3000953556606,23.737605026829943,1110.120149889051,56.79968637283321,536.8200545333904,33.06208134600327,0.0,,0.0
23,0.7666666666666667,6,98,127,64.64433686611613,71.71602689505286,131.92630827832448,183.46791253546706,67.28197141220835,111.7518856404142,67.0820393249937,26.565051177077976,2.23606797749979
23,0.7666666666666667,8,904,89,434.4343503493386,54.64331830550648,1374.0438802208546,124.76659886425554,939.609529871516,70.12328055874906,169.7056274847714,45.0,5.656854249492381
23,0.7666666666666667,9,716,377,457.68392879231897,239.84141431793853,974.7202402500825,516.0178409270247,517.0363114577635,276.1764266090862,67.0820393249937,26.565051177077976,2.23606797749979
23,0.7666666666666667,10,60,136,31.22696132163107,86.0375258908234,89.96380236047989,186.5710675064696,58.73684103884882,100.5335416156462,42.42640687119285,,1.4142135623730951
23,0.7666666666666667,11,887,82,579.3519474443855,51.689964374340946,1195.049959209247,113.07693419463914,615.6980117648615,61.38696982029819,30.0,,1.0
24,0.8,1,100,224,67.66124120055092,144.5118708967307,133.3323941860637,303.8906934616243,65.67115298551279,159.37882256489362,531.6013544000805,343.6104596659652,17.72004514666935
24,0.8,2,346,218,215.48898123153765,141.96746464002956,477.6058302284275,295.6095468586991,262.11684899688987,153.64208221866954,30.0,,1.0
24,0.8,3,588,145,381.38824046432774,94.21168640325666,796.3982433048357,196.69890404737976,415.0100028405079,102.48721764412309,792.0227269466451,204.6235647861636,26.40075756488817
24,0.8,4,523,126,342.40921450895274,80.20624345166482,704.0917387529266,172.3855359842962,361.6825242439739,92.1792925326314,134.1640786499874,26.565051177077976,4.47213595499958
24,0.8,5,841,40,574.235594656577,23.792626057570804,1109.1796715553041,56.73916825458049,534.9440768987272,32.94654219700969,0.0,,0.0
24,0.8,6,100,128,66.03107398397832,72.09781083821598,134.06067772742568,185.0914736712574,68.02960374344737,112.99366283304143,67.0820393249937,26.565051177077976,2.23606797749979
24,0.8,8,907,93,423.66044901136405,57.60372005214076,1392.2043807241237,129.8863947626122,968.5439317127596,72.28267471047145,150.0,53.13010235415595,5.0
24,0.8,9,721,378,463.5722614469158,240.26998686088123,979.975637211229,516.3351127550764,516.4033757643133,276.06512589419515,152.97058540778355,11.30993247402023,5.0990195135927845
24,0.8,10,59,136,30.353643455186877,86.13739633236838,89.38432632337214,187.1738760470388,59.03068286818526,101.0364797146704,30.0,,1.0
24,0.8,11,887,82,579.1522407272435,51.72160035995618,1195.3621419300925,113.1983974686371,616.2099012028491,61.47679710868092,0.0,,0.0
25,0.8333333333333334,1,111,219,77.00318566726521,142.16601240989303,145.38854429821896,297.46815740829504,68.38535863095375,155.302144998402,362.49137920783716,335.55604521958344,12.083045973594572
25,0.8333333333333334,2,350,217,217.6142103882101,139.33811969055932,484.06437203567697,296.42332410377753,266.45016164746687,157.0852044132182,123.69316876852982,345.96375653207355,4.123105625617661
25,0.8333333333333334,3,584,143,381.52772428910305,92.92154921526122,788.0358168208567,193.34515201996305,406.5080925317536,100.42360280470183,134.1640786499874,206.565051177078,4.47213595499958
25,0.8333333333333334,4,527,127,345.1242665325295,81.32363700598111,709.7891825857239,174.263030108102,364.6649160531944,92.93939310212087,123.69316876852982,14.036243467926454,4.123105625617661
25,0.8333333333333334,5,841,40,575.1710939582468,23.847647088311664,1108.2391932208043,56.678650136327775,533.0680992625574,32.831003048016115,0.0,,0.0
25,0.8333333333333334,6,101,129,67.41781109149431,72.47959478137909,136.19504718687307,186.7150348070478,68.77723609537875,114.23544002566871,42.42640687119285,,1.4142135623730951
25,0.8333333333333334,8,911,97,412.8865528477209,60.564121798775034,1410.3648760530614,135.00619066096885,997.4783232053405,74.44206886219382,169.7056274847714,45.0,5.656854249492381
25,0.8333333333333334,9,722,378,465.52835756828216,241.4337068503038,978.5903583982163,515.8573201432741,513.062000829934,274.42361329297034,30.0,,1.0
25,0.8333333333333334,10,60,139,30.720080937237007,88.10553797189522,90.22215235756892,189.92312116167454,59.50207142033191,101.81758318977933,94.86832980505139,71.56505117707798,3.1622776601683795
25,0.8333333333333334,11,886,82,576.5870723383443,51.95221343400556,1196.507798813349,113.87638264262242,619.9207264750046,61.92416920861686,30.0,,1.0
26,0.8666666666666667,1,119,217,84.32461047799053,141.022060089658,155.58043606142843,294.2398606557539,71.2558255834379,153.2178005660959,247.38633753705963,345.96375653207355,8.246211251235321
26,0.8666666666666667,2,352,216,218.3178538582466,136.72351720560707,485.91128696883186,295.82397048621044,267.59343311058524,159.10045328060338,67.0820393249937,333.434948822922,2.23606797749979
26,0.8666666666666667,3,579,141,378.3285063793317,92.12055923323864,780.9761843864385,191.59049698148027,402.6476780071068,99.46993774824163,161.55494421403512,201.80140948635182,5.385164807134504
26,0.8666666666666667,4,531,129,347.8393185849966,82.44103056029743,715.4866263896306,176.14052423190782,367.647307804634,93.69949367161038,134.1640786499874,26.565051177077976,4.47213595499958
26,0.8666666666666667,5,841,40,576.10659326067,23.902668119052525,1107.2987148855505,56.61813201807506,531.1921216248804,32.71546389902254,0.0,,0.0
26,0.8666666666666667,6,103,130,68.80454818866417,72.86137872454222,138.32941665666658,188.33859594283817,69.52486846800241,115.47721721829595,67.0820393249937,26.565051177077976,2.23606797749979
26,0.8666666666666667,8,915,101,402.1126618584092,63.52452354540931,1428.5253662076675,140.1259865593255,1026.4127043492583,76.60146301391619,169.7056274847714,45.0,5.656854249492381
26,0.8666666666666667,9,723,378,466.7389739188878,241.60008889784234,979.7529085337787,516.1295604045031,513.013934614891,274.52947150666074,30.0,,1.0
